timestamp,kernel,impl,size,run_index,elapsed_ms,command
2026-08-04T22:38:45Z,mm,rust-gpu,9000,2,1122.789,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:38:49Z,mm,rust-gpu,9000,3,1151.162,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:38:52Z,mm,rust-gpu,9000,4,1171.547,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:38:56Z,mm,rust-gpu,9000,5,1114.208,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:00Z,mm,rust-gpu,9000,6,1157.740,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:04Z,mm,rust-gpu,9000,7,1118.290,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:07Z,mm,rust-gpu,9000,8,1119.036,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:11Z,mm,rust-gpu,9000,9,1129.737,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:15Z,mm,rust-gpu,9000,10,1122.978,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:19Z,mm,rust-gpu,9000,11,1152.022,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:23Z,mm,rust-gpu,9000,12,1229.454,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:27Z,mm,rust-gpu,9000,13,1095.034,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:30Z,mm,rust-gpu,9000,14,1062.320,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:34Z,mm,rust-gpu,9000,15,1057.990,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:38Z,mm,rust-gpu,9000,16,1060.709,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:41Z,mm,rust-gpu,9000,17,1057.893,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:45Z,mm,rust-gpu,9000,18,1060.996,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:48Z,mm,rust-gpu,9000,19,1063.198,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:52Z,mm,rust-gpu,9000,20,1055.713,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:56Z,mm,rust-gpu,9000,21,1062.032,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:39:59Z,mm,rust-gpu,9000,22,1058.025,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:40:03Z,mm,rust-gpu,9000,23,1051.972,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:40:06Z,mm,rust-gpu,9000,24,1056.190,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:40:10Z,mm,rust-gpu,9000,25,1076.376,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:40:14Z,mm,rust-gpu,9000,26,1060.950,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:40:17Z,mm,rust-gpu,9000,27,1059.670,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:40:21Z,mm,rust-gpu,9000,28,1064.283,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:40:25Z,mm,rust-gpu,9000,29,1085.151,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:40:28Z,mm,rust-gpu,9000,30,1167.803,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 9000"
2026-08-04T22:40:31Z,mm,cuda,9000,1,1188.018,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:40:33Z,mm,cuda,9000,2,1189.522,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:40:35Z,mm,cuda,9000,3,1188.686,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:40:37Z,mm,cuda,9000,4,1279.921,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:40:39Z,mm,cuda,9000,5,1193.953,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:40:42Z,mm,cuda,9000,6,1248.130,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:40:44Z,mm,cuda,9000,7,1192.184,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:40:46Z,mm,cuda,9000,8,1256.525,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:40:48Z,mm,cuda,9000,9,1289.023,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:40:51Z,mm,cuda,9000,10,1286.625,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:40:53Z,mm,cuda,9000,11,1285.820,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:40:55Z,mm,cuda,9000,12,1292.172,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:40:58Z,mm,cuda,9000,13,1257.684,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:00Z,mm,cuda,9000,14,1258.903,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:02Z,mm,cuda,9000,15,1326.701,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:05Z,mm,cuda,9000,16,1302.446,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:07Z,mm,cuda,9000,17,1260.901,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:09Z,mm,cuda,9000,18,1260.993,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:11Z,mm,cuda,9000,19,1303.992,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:14Z,mm,cuda,9000,20,1290.243,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:16Z,mm,cuda,9000,21,1269.924,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:18Z,mm,cuda,9000,22,1258.030,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:21Z,mm,cuda,9000,23,1304.438,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:23Z,mm,cuda,9000,24,1291.144,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:25Z,mm,cuda,9000,25,1301.544,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:28Z,mm,cuda,9000,26,1260.638,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:30Z,mm,cuda,9000,27,1261.799,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:32Z,mm,cuda,9000,28,1310.108,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:35Z,mm,cuda,9000,29,1289.092,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
2026-08-04T22:41:37Z,mm,cuda,9000,30,1266.000,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 9000"
